Mês,Código SH2,Descrição SH2,Exportação - 2025 - Valor US$ FOB,Exportação - 2025 - Quilograma Líquido,Importação - 2025 - Valor US$ FOB,Importação - 2025 - Quilograma Líquido,Exportação - 2024 - Valor US$ FOB,Exportação - 2024 - Quilograma Líquido,Importação - 2024 - Valor US$ FOB,Importação - 2024 - Quilograma Líquido,Exportação - 2023 - Valor US$ FOB,Exportação - 2023 - Quilograma Líquido,Importação - 2023 - Valor US$ FOB,Importação - 2023 - Quilograma Líquido,Exportação - 2022 - Valor US$ FOB,Exportação - 2022 - Quilograma Líquido,Importação - 2022 - Valor US$ FOB,Importação - 2022 - Quilograma Líquido,Exportação - 2021 - Valor US$ FOB,Exportação - 2021 - Quilograma Líquido,Importação - 2021 - Valor US$ FOB,Importação - 2021 - Quilograma Líquido,Exportação - 2020 - Valor US$ FOB,Exportação - 2020 - Quilograma Líquido,Importação - 2020 - Valor US$ FOB,Importação - 2020 - Quilograma Líquido,Exportação - 2019 - Valor US$ FOB,Exportação - 2019 - Quilograma Líquido,Importação - 2019 - Valor US$ FOB,Importação - 2019 - Quilograma Líquido,Exportação - 2018 - Valor US$ FOB,Exportação - 2018 - Quilograma Líquido,Importação - 2018 - Valor US$ FOB,Importação - 2018 - Quilograma Líquido,Exportação - 2017 - Valor US$ FOB,Exportação - 2017 - Quilograma Líquido,Importação - 2017 - Valor US$ FOB,Importação - 2017 - Quilograma Líquido,Exportação - 2016 - Valor US$ FOB,Exportação - 2016 - Quilograma Líquido,Importação - 2016 - Valor US$ FOB,Importação - 2016 - Quilograma Líquido,Exportação - 2015 - Valor US$ FOB,Exportação - 2015 - Quilograma Líquido,Importação - 2015 - Valor US$ FOB,Importação - 2015 - Quilograma Líquido,Exportação - 2014 - Valor US$ FOB,Exportação - 2014 - Quilograma Líquido,Importação - 2014 - Valor US$ FOB,Importação - 2014 - Quilograma Líquido,Exportação - 2013 - Valor US$ FOB,Exportação - 2013 - Quilograma Líquido,Importação - 2013 - Valor US$ FOB,Importação - 2013 - Quilograma Líquido,Exportação - 2012 - Valor US$ FOB,Exportação - 2012 - Quilograma Líquido,Importação - 2012 - Valor US$ FOB,Importação - 2012 - Quilograma Líquido,Exportação - 2011 - Valor US$ FOB,Exportação - 2011 - Quilograma Líquido,Importação - 2011 - Valor US$ FOB,Importação - 2011 - Quilograma Líquido,Exportação - 2010 - Valor US$ FOB,Exportação - 2010 - Quilograma Líquido,Importação - 2010 - Valor US$ FOB,Importação - 2010 - Quilograma Líquido,Exportação - 2009 - Valor US$ FOB,Exportação - 2009 - Quilograma Líquido,Importação - 2009 - Valor US$ FOB,Importação - 2009 - Quilograma Líquido,Exportação - 2008 - Valor US$ FOB,Exportação - 2008 - Quilograma Líquido,Importação - 2008 - Valor US$ FOB,Importação - 2008 - Quilograma Líquido,Exportação - 2007 - Valor US$ FOB,Exportação - 2007 - Quilograma Líquido,Importação - 2007 - Valor US$ FOB,Importação - 2007 - Quilograma Líquido,Exportação - 2006 - Valor US$ FOB,Exportação - 2006 - Quilograma Líquido,Importação - 2006 - Valor US$ FOB,Importação - 2006 - Quilograma Líquido,Exportação - 2005 - Valor US$ FOB,Exportação - 2005 - Quilograma Líquido,Importação - 2005 - Valor US$ FOB,Importação - 2005 - Quilograma Líquido,Exportação - 2004 - Valor US$ FOB,Exportação - 2004 - Quilograma Líquido,Importação - 2004 - Valor US$ FOB,Importação - 2004 - Quilograma Líquido,Exportação - 2003 - Valor US$ FOB,Exportação - 2003 - Quilograma Líquido,Importação - 2003 - Valor US$ FOB,Importação - 2003 - Quilograma Líquido,Exportação - 2002 - Valor US$ FOB,Exportação - 2002 - Quilograma Líquido,Importação - 2002 - Valor US$ FOB,Importação - 2002 - Quilograma Líquido,Exportação - 2001 - Valor US$ FOB,Exportação - 2001 - Quilograma Líquido,Importação - 2001 - Valor US$ FOB,Importação - 2001 - Quilograma Líquido,Exportação - 2000 - Valor US$ FOB,Exportação - 2000 - Quilograma Líquido,Importação - 2000 - Valor US$ FOB,Importação - 2000 - Quilograma Líquido,Exportação - 1999 - Valor US$ FOB,Exportação - 1999 - Quilograma Líquido,Importação - 1999 - Valor US$ FOB,Importação - 1999 - Quilograma Líquido,Exportação - 1998 - Valor US$ FOB,Exportação - 1998 - Quilograma Líquido,Importação - 1998 - Valor US$ FOB,Importação - 1998 - Quilograma Líquido,Exportação - 1997 - Valor US$ FOB,Exportação - 1997 - Quilograma Líquido,Importação - 1997 - Valor US$ FOB,Importação - 1997 - Quilograma Líquido
06. Junho,90,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",605036,4388,16657536,276919,135330,684,18953957,467605,508121,7897,15617400,529574,337088,4286,9673940,305249,161441,1699,7027686,271307,361680,1650,8955950,209644,637266,15563,10786192,206843,610047,6794,10617020,144010,1844529,33623,8951586,183072,774784,24545,5847408,108120,1730284,34868,8182248,106220,2021792,38317,10394517,104241,1189502,28406,8952211,131373,1822831,34314,8489060,100694,3242851,71231,8988283,137621,2977387,75896,6613676,104810,2406089,54934,6984203,91853,2525879,64122,7310262,56315,3307073,86803,1056677,5908,2015015,51354,451541,9078,1247190,41264,443595,7417,1319214,45841,348719,2002,358024,9277,264990,2141,686307,25207,495852,3018,283805,5304,469594,8668,1640199,22746,454637,8148,367082,13446,488020,10396,364990,13982,717651,15158,307762,3765,1211057,5468
06. Junho,88,"Aeronaves e aparelhos espaciais, e suas partes",391167,401,49028,680,96436,247,4089,3,0,0,464448,957,0,0,120787,144,0,0,4703,2,0,0,0,0,0,0,29071,505,0,0,2498,1,0,0,3755,3,0,0,8438,9,0,0,28966,368,0,0,138005,378,0,0,506,1,0,0,348003,2345,0,0,261388,430,0,0,225511,782,0,0,0,0,0,0,25000,50,713,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3568000,1975,0,0,0,0,0,0,0,0,0,0,3191,14,0,0,0,0,0,0,0,0,0,0,0,0
06. Junho,87,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",10797677,3734261,18559808,2385561,8187626,2825254,7869913,996053,9455532,3497806,50065636,4638481,10003249,3928612,44425595,3336367,6123522,2917097,39272774,2956148,2139275,1120092,3883924,415796,7000710,2653603,34990948,3179685,6592825,2912410,49182785,3527544,5553982,2405381,1865631,590570,5465155,2655629,1646180,555132,6014364,2627088,800748,79636,5818424,2351683,1813452,242981,6184370,2216503,1353381,174514,5142905,1869178,1129766,125698,6593771,2461020,2498906,193994,5625297,2355787,1038198,242898,7078772,1493723,568519,132670,16161864,5017647,717113,63925,12975453,4351980,2762932,214398,11863551,4767306,423470,60871,9512385,4996333,20013,4462,4963926,3167318,123026,16305,4760268,2812029,36302,4963,2644571,972493,0,0,6824990,2482997,88421,7188,8468781,2399429,85670,9885,4240495,1304593,204336,18476,5563013,1900516,367752,24513,5522955,2448748,316657,19783
06. Junho,86,"Veículos e material para vias férreas ou semelhantes, e suas partes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização para vias de comunicação",446,124,845615,117568,148493,2527,313635,38176,0,0,0,0,42905,7444,0,0,3190,419,0,0,9202,1882,0,0,446,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,20,9185,2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,0,0,0,0,0,0,0,0,0,0,0,0
06. Junho,85,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",2233577,180613,74929456,5219085,2766876,217740,63284484,6006694,3534560,224422,78409315,7967553,2643226,239770,54320308,2701740,2468384,221093,49762232,5955165,1796772,131713,22157433,1972987,1956110,122673,33146863,4803384,2085770,186062,26479032,3485741,1459044,88908,29097201,4040189,1797900,141869,21792125,2424186,1880923,67829,27394678,3336594,1127928,49322,27557475,2571522,933510,44813,35367808,3780877,1265955,68671,41743293,4327900,1386958,71287,31835262,3889820,799534,37195,22989448,3528842,1150124,81036,11441726,1355208,2015540,109299,16129375,2313926,1373060,81789,21542575,4506270,1410220,62738,9258904,1415251,1713641,59162,7959897,1703911,1171551,31762,2125589,88733,180553,15990,1035530,48426,93282,3020,1178151,218660,65603,2221,441087,32276,49242,1966,736613,46634,163116,6258,994264,78620,366623,20229,714093,40822,199799,11362,733533,32893
06. Junho,84,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",60475911,16816917,75164022,12557233,50187479,15396524,80529324,14052936,79824132,21821208,57257303,8883856,84612760,25460391,32632620,3786325,58189032,21561769,54714227,7820456,33244231,13113181,31715804,2978993,64481172,22679590,29607293,4034000,78593944,27111451,44937165,3500796,72073133,24807206,22026785,2534579,61300700,22915569,11266419,1244596,76349305,25381412,19017964,1804453,85849859,25709518,26083061,2708315,82201146,22315271,21795285,2525275,95122485,26362219,17374050,1890458,95450780,28080126,23236058,2108061,84569444,26182564,30265535,2852075,48590523,12311883,14457163,921289,90747849,29917274,17508864,1779767,73108831,29660137,8796422,939498,67205037,31727997,5222716,597548,56637191,28804232,4492304,411832,61543265,32562566,2695739,285017,46488301,23497454,2589866,186304,31875719,11734744,1451253,83645,34549589,15703825,3413638,295719,37440949,15766113,2412381,136572,32190981,11639060,7157802,366444,45388189,14797143,15436201,1045283,29721672,9451822,6649509,1149235
06. Junho,83,Obras diversas de metais comuns,103868,9652,665391,325619,120618,10879,527266,324412,119062,11277,789329,281686,41057,4357,659388,221046,69668,22501,509772,136819,28712,9531,274910,89687,48128,7573,512097,229479,98430,12340,350254,51435,54064,6108,299586,29919,50564,8902,135409,34313,74157,6565,194231,47341,45553,3714,115093,14586,14888,3888,160330,9272,106837,11090,68281,7220,70335,4325,50675,4611,93792,12020,58049,23608,147507,17501,84198,8005,125036,11142,92050,55224,72709,6257,104897,73958,68323,8546,27769,18694,66289,2792,34906,2816,810,26,11562,522,654,98,25091,19245,10174,2920,0,0,9964,3439,27532,17301,615,18,12856,17048,24634,4375,17248,869,19734,372,10141,255,11782,308,36030,2189
06. Junho,82,"Ferramentas, artefatos de cutelaria e talheres, e suas partes, de metais comuns",118874,2209,2276621,416464,197936,3516,1635871,536727,72195,1468,2580874,1343437,123813,2362,1768102,584431,168429,2126,1413356,387895,100894,6820,804456,251566,108095,4861,891930,353662,112132,4212,894001,271994,117667,9521,587844,255611,310049,109412,390430,59367,252737,1879,483849,61354,448103,16210,480845,19416,182996,6113,649970,76878,514525,7408,509146,64365,309597,11643,689524,65572,178776,18291,603719,74766,480720,15157,131639,12583,234393,34477,580514,20595,114432,23197,300730,12996,199695,19655,212496,28412,121940,40107,168463,9218,323040,46976,83161,1581,19382,2077,42263,519,297265,27545,43762,528,351300,56823,171920,1975,364235,50390,70051,570,107320,44090,234679,2626,90713,28062,59871,849,46618,7270,242779,10397
06. Junho,80,Estanho e suas obras,116580,3000,96689,2400,107396,3000,0,0,0,0,0,0,1033163,26000,294,121,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3181525,100364,0,0,0,0,0,0,0,0,0,0,1267854,50012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06. Junho,79,Zinco e suas obras,131,0,1019082,244206,3079,160,326245,64970,23752,928,19885,1371,1047,4,69563,5835,855,3,41506,2315,1325,4,126703,49930,102,1,768306,258798,546,5,684815,200656,180,3,588850,202054,0,0,447387,201949,284,1,380790,150623,0,0,10052,851,526,1,644,28,0,0,3408243,1685410,0,0,1422819,591899,0,0,0,0,0,0,0,0,0,0,496346,207464,0,0,0,0,0,0,262,10,0,0,0,0,0,0,3860,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0,1647,74,7,0,572,21
06. Junho,76,Alumínio e suas obras,269919,54130,3415153,1184182,1019442,270254,8162507,2960081,608547,177938,6519569,2209616,392678,99470,7108150,2058179,287591,50930,15453455,5563531,103317,676,6333409,3557337,157645,49849,17402468,8120570,124447,27257,18684521,7200254,215001,33092,14390354,6401577,27416,1517,1733307,875637,169574,54787,7958959,3362363,30175,1840,7720852,3349605,19257,1119,6791462,3054830,16474,3296,7091642,2884769,87579,6653,6971697,2379136,89238,6589,8505801,3488187,41827,4432,4812822,2958014,18391,1860,1830462,596926,168561,17910,174223,20132,18433,2459,151808,15829,28054,5308,627628,210291,5445,2603,89524,13466,14538,2261,65331,10528,20324,2609,6186,773,23564,3668,0,0,44817,5443,24538,2804,7382,1089,157922,62605,31525,4708,199376,96797,21733,2280,123500,47859
06. Junho,74,Cobre e suas obras,5656765,546993,43513156,4505796,6915530,652608,71259218,6919868,10291461,1103164,21487917,2533109,3554344,357617,49410383,5238258,1420080,131036,42012290,4292738,187793,25663,9270089,1666890,628307,100270,11288180,1752935,579350,74417,24827861,3564113,38352,1376,7935454,1297259,33350,1344,19211796,3902564,51144,2945,13326466,2113182,31524,1347,32225717,4625884,17860,592,50189678,6779800,33553,1121,59560488,7239451,24074,995,81764118,8912391,38637,1801,52238400,7279386,11208,295,15104494,3149758,53255,1727,59017838,6706685,43917,1434,27802589,3537328,27257,2441,1706457,328854,45234,1834,16105,734,13967,792,11874,924,7786,267,31347,24204,40417,8687,32173,2580,6577,465,14041,1517,5527,710,22679,2528,6748,422,26042,1914,8580,789,69497,5251,5665,335,650997,136284
06. Junho,73,"Obras de ferro fundido, ferro ou aço",2169090,500090,6162656,4087865,2033179,496359,5663561,2991799,2986574,670201,5341064,2525087,2355484,654101,5033361,2082499,2608636,776211,4026775,1817119,1370020,540356,2173400,930573,2297701,683037,2763986,1195913,2461456,667900,3733117,1487496,2679971,979251,1982130,868912,2776711,1051388,1911444,865546,3443091,1082830,2782370,1474056,4126398,1029236,3093535,1088827,2154464,619612,2259999,885133,1897910,514720,3169267,1448509,5093200,1595296,2487051,619761,3961469,1431144,2537146,1613350,2998693,1274088,514834,82028,4688388,1497698,3724810,2173598,4316110,1879916,912646,250337,3719920,1794083,935177,109196,3660111,1730923,1167376,371269,3619605,2393944,380255,37434,2643051,1848351,201792,60972,1163374,716586,154960,42713,2444753,1614861,258648,116658,2764403,1845749,227946,85136,3420590,1893176,123190,64592,3759177,1792893,258628,133485,3389323,1441150,330130,159895
06. Junho,72,"Ferro fundido, ferro e aço",1079251,3070936,21331303,23094822,1978528,3815248,11213649,9625201,2323438,4675040,11052824,8947867,1798366,1341205,11798885,7248923,2119602,3581088,29568452,41150706,1197813,5455833,2247034,2202942,1302434,1623731,5912352,4594089,1198968,1578521,4433092,4149406,1908125,4723267,4616649,4757011,1453455,4107787,1850109,1724302,1302244,2053286,3021457,2169708,1402690,2178141,7608653,8653433,1661086,2705958,6888690,7035953,1652025,2092003,9261003,8013092,1810356,2424651,6180261,6030320,778534,841948,12629329,14661429,387633,330857,1158267,1139296,1571816,1499258,6733041,5661016,809061,988057,1649484,1237219,507898,655376,1285611,2079414,700942,933621,1353627,541594,449987,862547,69310,34632,341582,681752,3235,214,47,47,265223,887539,376983,719695,13240,7678,642512,1163832,184752,235279,476085,800429,172164,323891,665795,1115597,647567,1076070,464579,820711,778586,929482
06. Junho,70,Vidro e suas obras,25630,1723,1773980,1968641,20151,772,2105176,2270870,9958,621,1239519,1601371,5207,147,1626149,2180101,32053,1613,1415774,1996247,4427,401,478806,639681,20512,1349,1026865,1831617,51339,3604,611068,721608,89578,5532,253587,83227,71058,4899,57949,39864,32823,2408,360242,231999,91101,7283,332248,331984,14471,797,493891,416234,25803,1378,42820,45682,9232,542,350149,274884,30536,583,660131,423587,12855,785,452013,222275,93969,2831,707611,235893,61373,6612,309858,163126,21479,2255,141751,56810,16364,1405,133274,50244,6652,858,2884,220,27237,2481,5268,226,16645,2346,35428,8578,54086,5420,1062387,53353,28405,10393,797199,13064,52813,9391,489499,8889,19963,3468,154082,404029,11831,1540,915644,103618
06. Junho,69,Produtos cerâmicos,549,90,2253304,1159537,0,0,777619,381686,0,0,901773,403646,0,0,550933,269158,15798,2636,1254883,533311,2308,268,111363,53149,823,84,53476,22979,1441,180,111617,47201,1321,139,148220,80392,4947,567,53822,9653,1634,42,140928,71175,2435,168,53975,4496,1359,106,318155,134786,8159,535,146119,101568,7,0,258288,173208,2024,128,193550,509395,0,0,77040,134339,110,3,996895,3196183,0,0,33354,25196,0,0,17913,1113,746,9,16032,17221,44,2,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11366,3544,0,0,687,2,0,0,0,0,0,0,6331,6458
06. Junho,68,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes",31337,294,1025072,714846,49689,778,1429976,638843,19443,2024,612009,246682,24007,479,335674,163133,50468,4154,513785,196203,4749,46,421756,142027,47665,105,172949,51632,8343,13,893839,316572,12433,159,276745,96443,13925,57,484489,652414,11234,194,204575,915076,1432,46,404552,404159,52688,1070,328460,74810,35873,822,314988,158065,57517,2054,273100,73980,11307,18,158666,26657,19222,531,136611,6650,14019,594,21784,395,21058,605,103795,19836,1218,6,103020,21525,18313,24701,182843,35499,2612,13,52096,10312,7404,115,130994,23436,6227,346,20974,2957,2872,246,14146,1180,1343,7,14333,1706,1371,17,33823,6616,2644,29,10211,1457,5471,46,52951,3611
06. Junho,65,"Chapéus e artefatos de uso semelhante, e suas partes",1200,33,122402,27475,52,6,161144,32383,0,0,7309,521,0,0,47979,14094,0,0,22821,3861,0,0,5557,716,188,12,7778,599,0,0,90367,17889,0,0,15615,5973,901,58,7054,302,244,19,380,48,0,0,5664,224,0,0,7862,140,0,0,0,0,0,0,10277,316,0,0,79843,4675,46800,2700,16440,809,757,18,92836,6040,0,0,240,277,1300,63,0,0,80,6,652,318,0,0,91,70,0,0,107,1,3575,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3306,93,2869,26,0,0,429,4
06. Junho,63,"Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",280281,30563,453197,168043,291209,30422,298635,98880,834285,88524,496235,102053,856667,90486,1426870,306456,458792,54329,910476,214618,345707,43394,3686031,73702,722839,95497,132608,30292,357160,43975,130894,36927,266450,31645,146246,30398,843178,106913,14441,1077,472533,53712,291857,32910,657607,68122,168583,22924,398133,36828,163492,19648,349624,34095,46708,9138,1324434,108899,388010,31252,548606,59569,158463,21056,561807,60213,390408,54330,1159451,99946,78860,13633,1758917,212823,1222,3598,1830867,239749,0,0,2388686,328302,0,0,2613902,386016,0,0,2276585,362229,0,0,1409296,213510,0,0,874394,124701,0,0,1622431,214710,1365,29,1294522,156169,0,0,2148556,249490,0,0,2030655,241171,927,6
06. Junho,62,"Vestuário e seus acessórios, exceto de Malha",40033,1693,520838,23918,166905,9656,286914,49443,108147,5854,190672,37786,66803,3085,125513,5932,191184,9149,404697,64264,48438,2282,87008,5321,43445,2325,75071,4969,169795,7576,551415,42862,101786,4928,266908,19787,181385,9888,16995,821,139896,8100,249458,11416,300944,17121,344577,22694,208379,9871,936307,49920,84358,3803,286468,14571,159900,3856,1359945,86674,257227,12073,1200100,104752,47962,3586,655556,59061,179821,5327,764412,67148,345762,16774,21176,1671,321691,30774,0,0,130462,11137,1041,1146,232642,23143,0,0,192328,26218,0,0,83417,8813,0,0,59990,6332,0,0,231617,21311,0,0,66450,4984,41,0,109030,7730,0,0,88162,8533,0,0
06. Junho,61,"Vestuário e seus acessórios, de malha",2252,30,629934,62608,17767,1901,304182,55568,14300,714,132060,61898,15448,778,30588,4779,21123,686,97876,24928,14802,507,103466,7695,5209,175,137398,12245,16135,383,26849,3366,4133,150,202962,17724,33608,991,4973,233,20652,413,15212,902,63586,3321,1366,47,9574,287,574244,37009,72437,4153,199351,12669,62853,3545,1014141,80189,74530,3014,701182,71285,59907,5505,253503,32536,95051,6060,308728,27546,55121,5916,55578,3948,20064,2859,0,0,32513,4660,21089,12011,40204,3643,620,110,537035,76071,0,0,35184,2685,0,0,355705,28520,1096,25,78943,5222,0,0,289398,15748,3913,9,311835,15200,68,0,268367,10231,831,15
06. Junho,60,Tecidos de malha,175851,15556,181474,117934,219778,20551,207150,101898,201262,18338,355020,168481,646279,49981,546779,202772,24122,2544,445098,200408,39873,3531,60329,21103,7240,948,343584,117823,32715,1562,105568,32884,80707,3785,176319,67050,78078,13374,204037,62331,28628,3027,244034,63386,31533,2910,480515,114266,0,0,210734,42236,0,0,186519,28292,83762,4409,92567,11658,0,0,0,0,0,0,0,0,40814,4736,68941,7003,87047,10640,0,0,42337,8429,0,0,32246,5002,0,0,21115,2902,0,0,33363,8735,0,0,7707,1300,0,0,9262,996,0,0,25603,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06. Junho,59,"Tecidos impregnados, revestidos, recobertos ou estratificados; artigos para usos técnicos de matérias têxteis",89191,1258,221686,151137,90470,11066,61046,9788,86020,11025,283627,68588,77449,8889,505062,131908,77790,10805,234361,65684,15367,1831,4567,1042,38306,4896,123473,55547,77333,9463,278706,109395,62941,8706,71558,6165,35137,5105,282195,48528,2920,83,176158,10449,1595,66,64686,4326,2645,192,63345,523,16747,1184,54245,3998,1757,32,91428,11336,200,12,22309,1865,6103,358,19232,3070,3083,127,20050,74,10088,212,34115,6998,14600,501,43249,7914,5720,470,29404,7199,2251,273,9166,226,987,356,38047,313,183,20,9610,358,1957,337,304,16,12403,626,109626,3730,2656,518,8630,565,1861,286,180044,26012,213,26,17758,326
06. Junho,58,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,6389,993,13017,3815,40589,4818,16536,3140,12845,1470,44449,31674,18640,1686,139300,72135,38583,4386,113049,52083,25083,4006,84166,33534,52307,5395,352,90,58972,6273,101668,35098,113846,10742,97979,29177,18349,2180,38,1,231548,24376,25046,7008,168758,16564,0,0,181189,18615,240314,49789,186972,17050,178511,27071,55714,4508,12558,2302,6879,501,25246,674,82260,7262,8761,344,28037,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1389,23,0,0,3900,618,4746,257,0,0,0,0,0,0,9743,640,0,0,0,0,638,25,0,0,6501,570,0,0,0,0,0,0
06. Junho,56,"Pastas (ouates), feltros e falsos tecidos; fios especiais; cordéis, cordas e cabos; artigos de cordoaria",9588,106,814593,241022,6713,20,277136,117008,12073,74,651221,224830,20918,81,238487,111911,12252,61,219887,130584,3009,11,55135,21291,2626,11,63176,21912,3362,14,166230,35136,1354,14,56195,15859,921,3,131724,47964,4501,46,161602,56471,1644,34,2,0,2346,26,42583,39035,326,1,0,0,1225,7,42431,38992,1745,420,38873,13856,0,0,0,0,510,1,0,0,6934,2049,285,2,0,0,691,13,3273,1035,25276,9921,1,0,973,17,0,0,1417,11,0,0,3079,510,0,0,14859,846,153,4,32525,5183,176,8,508,4,0,0,10324,390,0,0,3009,572
06. Junho,55,"Fibras sintéticas ou artificiais, descontínuas",28818,3128,1569601,647767,48498,3795,623207,222195,48384,6458,915434,365225,1390,127,898664,213218,289,24,722367,271779,452,38,52624,18524,1272,112,25071,5679,13231,1347,77056,38657,3309,321,370252,123326,14085,1576,47893,27645,12648,1050,536021,183765,8899,672,243145,84871,6759,445,389509,142826,19421,1586,567064,189791,0,0,1356368,336118,0,0,1503782,534887,0,0,272109,99288,0,0,307962,120676,0,0,242371,108230,0,0,0,0,0,0,0,0,0,0,109312,68448,0,0,0,0,0,0,0,0,236,6,0,0,0,0,0,0,0,0,60073,34765,130488,3350,0,0,0,0,2730,63
06. Junho,54,Filamentos sintéticos ou artificiais,11892,1499,3562819,1899495,15922,1918,2794946,1393747,35023,3837,2439911,620975,62529,7395,1163548,413987,36220,4569,820545,351459,66898,13446,59081,9410,9370,1211,729997,294190,55237,6827,1129077,398200,30554,3969,668853,285769,39653,4850,1039440,810196,86744,11596,371581,164924,37893,3526,783433,379840,195775,24944,1549698,563511,69775,5286,876203,289682,117811,9644,1084571,293434,94973,7539,2157123,731070,107511,9783,240416,135644,167379,14804,820134,106278,31901,3489,478275,221754,43174,5034,0,0,13177,2146,175313,81660,87435,17392,326527,251902,42554,8276,20059,2598,2945,636,158068,70069,32226,990,299321,151767,1483,258,576893,247911,0,0,249681,78809,2756,303,1243,240,0,0,355753,97598
06. Junho,52,Algodão,81195,8870,155844,44227,104699,11706,19333,4648,205496,24964,0,0,45829,5396,0,0,86137,9884,778300,236293,65978,8291,161274,41170,53369,5829,163740,53725,93609,10940,237606,83028,64695,6752,197216,62650,82298,12035,16176,3547,166109,18737,115462,39591,155816,17321,67380,19291,165527,16087,140809,36720,46192,4350,828,34,149352,9682,8865,511,198577,18755,409119,133023,140351,15071,4300,300,576720,44536,119759,23413,41075,6613,2564,88,230786,28502,18478,7031,206988,27344,0,0,275248,48056,0,0,147878,27809,0,0,45296,7085,0,0,254059,35188,0,0,230933,23041,230939,224425,63602,8741,352035,250000,118106,12194,735970,449487,205795,21779,2142345,1248767
06. Junho,49,"Livros, jornais, gravuras e outros produtos das indústrias gráficas; textos manuscritos ou datilografados, planos e plantas",1665623,3534,20465,27826,445686,2814,25959,11569,406480,2174,21796,10416,188803,1131,9479,15313,148349,554,2007,5630,6895,36,495,210,7420,293719,9675,7650,62182,499,3928,2505,126375,1247,29306,13081,46490,2807,3121,538,71364,1031,7118,183,45,119,9350,250,8141,218,674,211,3072,496,6622,1733,1614,226,345,64,3483,642,1972,128,4234,190,7703,1938,5603,194,12613,5288,437651,1269,24189,6867,4124,246,5473,1782,1356,444,7435,1922,814,854,14882,3785,521,350,67638,6600,9374,686,36088,2366,17804,973,81415,4837,4314,298,37328,2056,509,2305,51873,11726,0,0,204491,17844,0,0,25694,1161
06. Junho,48,"Papel e cartão; obras de pasta de celulose, de papel ou de cartão",15467,24362,1533208,552298,1099,67,693204,280251,24881,10119,495340,209911,4970,158,540917,206472,7692,3728,683072,253042,9127,1104,759340,374504,26600,3754,872670,501164,557,55,982317,669509,734,10,1323264,986878,23344,7277,384984,330531,34428,339,815855,657290,23478,7312,113612,36431,1116,112,56285,24143,171,91,281082,90242,114,14,131719,52137,298604,306939,60581,20942,21,25,35372,32710,3272,293,8915,4340,22097,6351,48361,40188,996,422,58105,40274,353,96,90725,48140,3181,72,4786,3640,439,488,3002,476,200,11,81669,63136,2364,2733,57867,54800,3251,614,27518,5422,2591,12998,113,8,1431,27,6439,3053,260,6,10811,3272
06. Junho,44,"Madeira, carvão vegetal e obras de madeira",23,1,556291,345804,2978,2841,183549,142350,1848,2633,537571,337065,0,0,787781,457984,29445,103220,563171,357543,0,0,283384,137095,3064,12047,322409,281699,0,0,300783,157831,1042,6273,82761,187019,1247,576,22011,13649,0,0,272548,214968,53,2,194130,189583,94,6,113053,103513,0,0,93760,28289,847530,7139864,13447,2947,235624,487209,128478,103364,82923,547047,24158,41695,54420,88058,292,10,95626,95237,144,293,123056,87645,3405,2193,120283,99240,401,89,340547,363378,360,48,186254,367800,0,0,235553,640260,0,0,405284,944637,0,0,300433,910399,88,2,395806,1293881,0,0,604803,1461814,18,9,985435,2791665,0,0
