data:text/csv;charset=utf-8,
id_ibge,location,year,wage,num_jobs,wage_avg,wage_growth,wage_growth_5,num_emp_growth,num_emp_growth_5,bra_id,cnae_id,rca,distance,opp_gain,cnae_1,cnae_3,cnae_6,cbo_diversity,cbo_diversity_eff,num_est,num_jobs_est,cnae_display,bra_rca,wld_rca
4209102,"Joinville",2023,1400744.81,471,2973.98,0.126,0.139,-0.004,0.053,"5sc010107","h52117",0.826,0.768,0.195,"h","h52","h52117",377,28.349,0,0,"52117",false,false
4209102,"Joinville",2023,556398.52,342,1626.9,-0.131,0.117,-0.203,0.102,"5sc010107","h52125",0.797,0.754,-0.068,"h","h52","h52125",296,20.738,0,0,"52125",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","h52214",0,0.775,-0.122,"h","h52","h52214",220,18.946,0,0,"52214",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","h52222",0,0.763,0.029,"h","h52","h52222",147,19.146,0,0,"52222",false,false
4209102,"Joinville",2023,458010.25,196,2336.79,0.39,0.098,0.281,0.025,"5sc010107","h52231",0.749,0.75,-0.189,"h","h52","h52231",244,11.506,0,0,"52231",false,false
4209102,"Joinville",2023,186976.74,67,2790.7,0.014,-0.1,-0.107,-0.16,"5sc010107","h52290",0.605,0.75,0.08,"h","h52","h52290",256,24.08,0,0,"52290",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","h52311",0,0.776,-0.005,"h","h52","h52311",278,50.2,0,0,"52311",false,false
4209102,"Joinville",2023,64338.95,13,4949.15,0.285,0.354,0.625,0.211,"5sc010107","h52320",0.164,0.757,-0.169,"h","h52","h52320",165,31.033,0,0,"52320",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","h52397",0,0.773,-0.06,"h","h52","h52397",152,36.34,0,0,"52397",false,false
4209102,"Joinville",2023,446838.87,90,4964.88,1.07,-0.048,0.304,-0.034,"5sc010107","h52401",0.499,0.778,0.033,"h","h52","h52401",222,16.218,0,0,"52401",false,false
4209102,"Joinville",2023,2114447.81,629,3361.6,0.047,0.12,-0.051,0.026,"5sc010107","h52508",1.812,0.755,-0.087,"h","h52","h52508",310,31.36,0,0,"52508",true,false
4209102,"Joinville",2023,1207281.57,273,4422.28,0.005,0.009,0.015,-0.05,"5sc010107","h53105",0.497,0.776,0.6,"h","h53","h53105",140,4.907,0,0,"53105",false,false
4209102,"Joinville",2023,752033.84,316,2379.85,0.099,0.08,0.039,0.031,"5sc010107","h53202",1.759,0.713,0.032,"h","h53","h53202",269,19.686,0,0,"53202",true,false
4209102,"Joinville",2023,1948333.63,828,2353.06,0.131,0.012,0.067,-0.01,"5sc010107","i55108",0.551,0.742,0.19,"i","i55","i55108",412,21.23,0,0,"55108",false,false
4209102,"Joinville",2023,56453.08,34,1660.39,1.032,0.238,1,0.232,"5sc010107","i55906",0.396,0.735,0.096,"i","i55","i55906",217,21.38,0,0,"55906",false,false
4209102,"Joinville",2023,11167665.43,5775,1933.8,0.092,0.047,0.017,0.018,"5sc010107","i56112",0.944,0.708,-0.039,"i","i56","i56112",473,12.049,0,0,"56112",false,false
4209102,"Joinville",2023,59523.29,26,2289.36,0.245,0.434,0.182,0.341,"5sc010107","i56121",1.113,0.69,-0.078,"i","i56","i56121",136,15.714,0,0,"56121",true,false
4209102,"Joinville",2023,9151044,5340,1713.68,0.015,0.3,-0.084,0.27,"5sc010107","i56201",2.79,0.724,-0.119,"i","i56","i56201",371,15.527,0,0,"56201",true,false
4209102,"Joinville",2023,340716.56,102,3340.36,0.064,1.123,0.052,1.024,"5sc010107","j58115",0.693,0.749,-0.089,"j","j58","j58115",230,46.648,0,0,"58115",false,false
4209102,"Joinville",2023,1481.33,1,1481.33,-0.969,-0.067,-0.933,0,"5sc010107","j58123",0.018,0.734,0.078,"j","j58","j58123",155,35.651,0,0,"58123",false,false
4209102,"Joinville",2023,8011.78,3,2670.59,0.499,-0.453,0,-0.464,"5sc010107","j58131",0.103,0.747,-0.029,"j","j58","j58131",135,38.672,0,0,"58131",false,false
4209102,"Joinville",2023,10314.63,5,2062.93,0.114,-0.167,-0.167,-0.174,"5sc010107","j58191",0.535,0.709,-0.028,"j","j58","j58191",142,39.893,0,0,"58191",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","j58212",0,0.744,-0.149,"j","j58","j58212",188,33.611,0,0,"58212",false,false
4209102,"Joinville",2023,57364.2,16,3585.26,-0.549,-0.211,-0.579,-0.249,"5sc010107","j58221",0.223,0.742,0.024,"j","j58","j58221",182,39.495,0,0,"58221",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","j58239",0,0.748,-0.258,"j","j58","j58239",90,33.432,0,0,"58239",false,false
4209102,"Joinville",2023,148669.25,51,2915.08,0.809,0.068,0.5,0.021,"5sc010107","j58298",1.125,0.712,0.06,"j","j58","j58298",202,24.429,0,0,"58298",true,false
4209102,"Joinville",2023,104393.76,27,3866.44,0.553,0.191,0.5,0.084,"5sc010107","j59111",0.462,0.749,0.076,"j","j59","j59111",223,47.42,0,0,"59111",false,false
4209102,"Joinville",2023,2144.1,1,2144.1,-0.039,-0.243,0,-0.275,"5sc010107","j59120",0.114,0.738,0.016,"j","j59","j59120",118,42.504,0,0,"59120",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","j59138",0,0.748,-0.23,"j","j59","j59138",94,32.008,0,0,"59138",false,false
4209102,"Joinville",2023,85957.51,47,1828.88,-0.084,-0.004,-0.175,-0.044,"5sc010107","j59146",0.78,0.748,-0.089,"j","j59","j59146",125,12.886,0,0,"59146",false,false
4209102,"Joinville",2023,1500,1,1500,0,-0.211,0,-0.197,"5sc010107","j59201",0.035,0.756,0.12,"j","j59","j59201",122,37.738,0,0,"59201",false,false
4209102,"Joinville",2023,311788.18,90,3464.31,-0.387,-0.063,-0.357,-0.115,"5sc010107","j60101",0.885,0.72,0.204,"j","j60","j60101",196,18.1,0,0,"60101",false,false
4209102,"Joinville",2023,577318.63,121,4771.23,1.014,0.181,0.592,0.154,"5sc010107","j60217",0.346,0.751,-0.106,"j","j60","j60217",240,36.897,0,0,"60217",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","j60225",0,0.76,-0.009,"j","j60","j60225",115,34.679,0,0,"60225",false,false
4209102,"Joinville",2023,1257667.62,360,3493.52,0.019,0.124,0,0.109,"5sc010107","j61108",0.403,0.746,0.591,"j","j61","j61108",311,27.163,0,0,"61108",false,false
4209102,"Joinville",2023,500231.81,110,4547.56,0.124,0.042,-0.009,-0.024,"5sc010107","j61205",0.458,0.751,-0.058,"j","j61","j61205",125,11.713,0,0,"61205",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","j61302",0,0.747,-0.061,"j","j61","j61302",109,43.367,0,0,"61302",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","j61418",0,0.739,0.09,"j","j61","j61418",102,27.175,0,0,"61418",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","j61434",0,0.754,-0.445,"j","j61","j61434",28,11.144,0,0,"61434",false,false
4209102,"Joinville",2023,271597.32,117,2321.35,0.116,0.317,0.17,0.239,"5sc010107","j61906",0.294,0.722,0.48,"j","j61","j61906",262,30.065,0,0,"61906",false,false
4209102,"Joinville",2023,8884844.64,1376,6457.01,0.129,0.199,0.049,0.093,"5sc010107","j62015",1.371,0.749,-0.038,"j","j62","j62015",295,13.885,0,0,"62015",true,false
4209102,"Joinville",2023,8791715.61,1402,6270.84,0.111,0.311,0.075,0.22,"5sc010107","j62023",2.83,0.746,-0.031,"j","j62","j62023",288,21.227,0,0,"62023",true,false
4209102,"Joinville",2023,17130782.87,2023,8468.01,0.131,0.108,0.05,0.02,"5sc010107","j62031",6.074,0.741,-0.141,"j","j62","j62031",250,20.427,0,0,"62031",true,false
4209102,"Joinville",2023,4289045.03,767,5591.98,0.375,0.137,0.249,0.101,"5sc010107","j62040",1.02,0.757,-0.126,"j","j62","j62040",308,28.73,0,0,"62040",true,false
4209102,"Joinville",2023,1498666.12,418,3585.33,0.163,0.144,0.145,0.083,"5sc010107","j62091",0.408,0.741,0.247,"j","j62","j62091",356,32.735,0,0,"62091",false,false
4209102,"Joinville",2023,910863.64,345,2640.18,0.048,0.121,-0.078,0.158,"5sc010107","j63119",0.386,0.751,0.196,"j","j63","j63119",283,31.634,0,0,"63119",false,false
4209102,"Joinville",2023,771737.99,295,2616.06,0.144,0.133,0.224,0.133,"5sc010107","j63194",0.575,0.744,0.206,"j","j63","j63194",260,34.162,0,0,"63194",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","j63917",0,0.747,0.076,"j","j63","j63917",86,25.739,0,0,"63917",false,false
4209102,"Joinville",2023,17996.76,9,1999.64,-0.49,-0.211,-0.471,-0.219,"5sc010107","j63992",0.103,0.732,0.067,"j","j63","j63992",307,56.8,0,0,"63992",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","k64107",0,0.849,-0.077,"k","k64","k64107",4,1.799,0,0,"64107",false,false
4209102,"Joinville",2023,160434.32,10,16043.43,0.332,0,0.111,0,"5sc010107","k64212",0.105,0.778,0.477,"k","k64","k64212",78,13.095,0,0,"64212",false,false
4209102,"Joinville",2023,6547499.52,752,8706.78,0.042,0.007,-0.02,-0.048,"5sc010107","k64221",0.449,0.774,0.634,"k","k64","k64221",146,9.183,0,0,"64221",false,false
4209102,"Joinville",2023,3793937.2,270,14051.62,0.034,0.059,-0.015,-0.015,"5sc010107","k64239",0.652,0.858,0.182,"k","k64","k64239",25,1.232,0,0,"64239",false,false
4209102,"Joinville",2023,4552030.99,707,6438.52,0.143,0.236,0.103,0.185,"5sc010107","k64247",1.498,0.765,0.559,"k","k64","k64247",119,11.49,0,0,"64247",true,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","k64310",0,0.765,-0.276,"k","k64","k64310",73,23.423,0,0,"64310",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","k64328",0,0.788,-0.197,"k","k64","k64328",41,17.999,0,0,"64328",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","k64336",0,0.776,-0.109,"k","k64","k64336",44,13.459,0,0,"64336",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","k64344",0,0.782,-0.166,"k","k64","k64344",62,18.008,0,0,"64344",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","k64352",0,0.784,-0.021,"k","k64","k64352",34,6.644,0,0,"64352",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","k64361",0,0.762,0.131,"k","k64","k64361",84,19.096,0,0,"64361",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","k64379",0,0.768,-0.05,"k","k64","k64379",37,9.145,0,0,"64379",false,false
4209102,"Joinville",2023,2332.75,1,2332.75,0.059,0,0,0,"5sc010107","k64387",0.05,0.776,-0.249,"k","k64","k64387",48,17.843,0,0,"64387",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","k64409",0,0.758,-0.369,"k","k64","k64409",48,20.735,0,0,"64409",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","k64506",0,0.765,-0.477,"k","k64","k64506",56,17.913,0,0,"64506",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","k64611",0,0.757,-0.004,"k","k64","k64611",65,22.44,0,0,"64611",false,false
4209102,"Joinville",2023,818797.95,169,4844.96,-0.014,0.109,-0.066,0.1,"5sc010107","k64620",0.331,0.77,0.187,"k","k64","k64620",416,61.255,0,0,"64620",false,false
4209102,"Joinville",2023,12582.35,2,6291.18,1.097,0.203,1,0.149,"5sc010107","k64638",0.025,0.774,0.148,"k","k64","k64638",303,60.908,0,0,"64638",false,false
4209102,"Joinville",2023,62969.24,11,5724.48,0.323,0.06,-0.154,-0.113,"5sc010107","k64913",1.183,0.75,-0.003,"k","k64","k64913",96,13.893,0,0,"64913",true,false
4209102,"Joinville",2023,1996704.42,307,6503.92,0.115,0.368,-0.006,0.247,"5sc010107","k64921",28.106,0.764,-0.127,"k","k64","k64921",88,18.08,0,0,"64921",true,false
4209102,"Joinville",2023,183086.74,28,6538.81,0.282,0.289,0.077,0.023,"5sc010107","k64930",0.462,0.745,-0.142,"k","k64","k64930",151,16.869,0,0,"64930",false,false
4209102,"Joinville",2023,55384.97,13,4260.38,-0.89,0.167,-0.776,0.167,"5sc010107","k64999",0.033,0.79,0.058,"k","k64","k64999",130,2.839,0,0,"64999",false,false
4209102,"Joinville",2023,179191.07,46,3895.46,-0.029,-0.056,-0.148,-0.064,"5sc010107","k65111",0.357,0.762,0.225,"k","k65","k65111",133,24.962,0,0,"65111",false,false
4209102,"Joinville",2023,182409.72,31,5884.19,-0.065,-0.102,-0.114,-0.16,"5sc010107","k65120",0.139,0.769,-0.264,"k","k65","k65120",113,15.895,0,0,"65120",false,false
4209102,"Joinville",2023,230623.62,31,7439.47,3.339,0.414,3.429,0.311,"5sc010107","k65201",0.999,0.768,-0.464,"k","k65","k65201",60,13.486,0,0,"65201",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","k65308",0,0.774,-0.445,"k","k65","k65308",45,16.373,0,0,"65308",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","k65413",0,0.778,0.033,"k","k65","k65413",100,18.013,0,0,"65413",false,false
4209102,"Joinville",2023,38266.84,6,6377.81,1.231,0,0.5,0,"5sc010107","k65421",0.312,0.767,-0.284,"k","k65","k65421",79,20.192,0,0,"65421",false,false
4209102,"Joinville",2023,3528044.53,680,5188.3,0.214,0.046,0.13,-0.049,"5sc010107","k65502",1.332,0.755,-0.092,"k","k65","k65502",237,25.421,0,0,"65502",true,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","k66118",0,0.777,-0.41,"k","k66","k66118",57,11.704,0,0,"66118",false,false
4209102,"Joinville",2023,89667.41,27,3321.02,2.198,0.169,2,0.084,"5sc010107","k66126",0.085,0.771,0.166,"k","k66","k66126",137,19.168,0,0,"66126",false,false
4209102,"Joinville",2023,34356.31,6,5726.05,-0.212,0,-0.25,0,"5sc010107","k66134",0.054,0.759,-0.132,"k","k66","k66134",123,22.968,0,0,"66134",false,false
4209102,"Joinville",2023,3494010.75,623,5608.36,0.074,0.891,-0.049,0.613,"5sc010107","k66193",2.204,0.762,0.426,"k","k66","k66193",215,26.188,0,0,"66193",true,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","k66215",0,0.769,-0.197,"k","k66","k66215",119,15.159,0,0,"66215",false,false
4209102,"Joinville",2023,647958.9,236,2745.59,0.035,0.146,-0.033,0.081,"5sc010107","k66223",0.536,0.741,0.194,"k","k66","k66223",211,12.202,0,0,"66223",false,false
4209102,"Joinville",2023,1976.92,1,1976.92,-0.667,-0.257,-0.667,-0.242,"5sc010107","k66291",0.017,0.756,0.06,"k","k66","k66291",101,10.955,0,0,"66291",false,false
4209102,"Joinville",2023,29664.87,3,9888.29,-0.641,0,-0.769,0,"5sc010107","k66304",0.06,0.775,0.188,"k","k66","k66304",156,29.698,0,0,"66304",false,false
4209102,"Joinville",2023,2497678.21,556,4492.23,-0.089,0.128,-0.084,0.045,"5sc010107","l68102",3.102,0.763,0.08,"l","l68","l68102",409,48.079,0,0,"68102",true,false
4209102,"Joinville",2023,672615.12,270,2491.17,0.199,0.034,0.116,0.02,"5sc010107","l68218",0.75,0.747,0.016,"l","l68","l68218",303,14.2,0,0,"68218",false,false
4209102,"Joinville",2023,525845.61,179,2937.69,0.092,0.227,0.059,0.257,"5sc010107","l68226",0.573,0.762,0.019,"l","l68","l68226",339,22.95,0,0,"68226",false,false
4209102,"Joinville",2023,3177179.91,885,3590.03,0.028,0.105,0.005,0.043,"5sc010107","m69117",1.71,0.758,0.21,"m","m69","m69117",257,14.864,0,0,"69117",true,false
4209102,"Joinville",2023,1317795.8,360,3660.54,0.05,0.068,-0.006,0.011,"5sc010107","m69125",0.812,0.715,0.327,"m","m69","m69125",162,3.672,0,0,"69125",false,false
4209102,"Joinville",2023,6304132.46,1908,3304.05,0.026,0.056,-0.022,0.006,"5sc010107","m69206",1.446,0.741,0.242,"m","m69","m69206",319,8.168,0,0,"69206",true,false
4209102,"Joinville",2023,937791.53,310,3025.13,0.176,0.02,0.206,0.053,"5sc010107","m70204",0.172,0.765,0.384,"m","m70","m70204",465,52.103,0,0,"70204",false,false
4209102,"Joinville",2023,225586.45,71,3177.27,-0.021,0.137,-0.134,0.086,"5sc010107","m71111",1.551,0.742,0.027,"m","m71","m71111",228,34.706,0,0,"71111",true,false
4209102,"Joinville",2023,3235474.2,979,3304.88,0.064,0.128,-0.006,0.042,"5sc010107","m71120",0.599,0.76,0.218,"m","m71","m71120",470,78.53,0,0,"71120",false,false
4209102,"Joinville",2023,405129.68,134,3023.36,0.146,0.112,0.047,0.06,"5sc010107","m71197",0.608,0.762,0.22,"m","m71","m71197",361,61.06,0,0,"71197",false,false
4209102,"Joinville",2023,593389.37,175,3390.8,0.263,0.165,0.167,0.121,"5sc010107","m71201",0.7,0.765,-0.057,"m","m71","m71201",332,52.762,0,0,"71201",false,false
4209102,"Joinville",2023,500280.78,56,8933.59,-0.041,0.313,0,0.166,"5sc010107","m72100",0.155,0.795,-0.003,"m","m72","m72100",341,62.8,0,0,"72100",false,false
4209102,"Joinville",2023,21972.22,6,3662.04,-0.094,0.397,-0.25,0.149,"5sc010107","m72207",0.211,0.773,-0.021,"m","m72","m72207",179,50.767,0,0,"72207",false,false
4209102,"Joinville",2023,250698.7,100,2506.99,0.082,0.04,0.053,0.062,"5sc010107","m73114",0.313,0.749,0.182,"m","m73","m73114",239,25.036,0,0,"73114",false,false
4209102,"Joinville",2023,29346.63,12,2445.55,0.139,0.309,0,0.32,"5sc010107","m73122",0.108,0.745,0.109,"m","m73","m73122",218,51.028,0,0,"73122",false,false
4209102,"Joinville",2023,1056031.93,426,2478.95,0.156,0.149,0.127,0.138,"5sc010107","m73190",0.775,0.715,0.284,"m","m73","m73190",417,17.412,0,0,"73190",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","m73203",0,0.76,0.128,"m","m73","m73203",142,15.806,0,0,"73203",false,false
4209102,"Joinville",2023,4137.48,2,2068.74,-0.52,0.003,-0.333,-0.129,"5sc010107","m74102",0.06,0.703,-0.091,"m","m74","m74102",214,58.286,0,0,"74102",false,false
4209102,"Joinville",2023,46978.64,23,2042.55,0.336,-0.012,0.095,-0.039,"5sc010107","m74200",0.453,0.707,0.134,"m","m74","m74200",232,35.384,0,0,"74200",false,false
4209102,"Joinville",2023,1721973.04,419,4109.72,0.067,0.303,-0.035,0.205,"5sc010107","m74901",0.499,0.767,0.294,"m","m74","m74901",484,65.159,0,0,"74901",false,false
4209102,"Joinville",2023,339887.28,148,2296.54,0.284,0.139,0.223,0.095,"5sc010107","m75001",0.993,0.75,-0.051,"m","m75","m75001",200,14.122,0,0,"75001",false,false
4209102,"Joinville",2023,723268.32,175,4132.96,0.281,0.169,0.136,0.041,"5sc010107","n77110",0.607,0.757,0.206,"n","n77","n77110",320,38.854,0,0,"77110",false,false
4209102,"Joinville",2023,69022.88,26,2654.73,-0.099,0.185,-0.257,0.167,"5sc010107","n77195",0.327,0.754,0.085,"n","n77","n77195",244,41.568,0,0,"77195",false,false
4209102,"Joinville",2023,11624.8,7,1660.69,0.029,-0.127,0,-0.163,"5sc010107","n77217",0.239,0.735,0.089,"n","n77","n77217",195,46.715,0,0,"77217",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","n77225",0,0.734,-0.194,"n","n77","n77225",38,12.55,0,0,"77225",false,false
4209102,"Joinville",2023,147858.97,67,2206.85,0.085,0.016,0.081,-0.022,"5sc010107","n77233",1.559,0.67,-0.12,"n","n77","n77233",137,16.86,0,0,"77233",true,false
4209102,"Joinville",2023,39221.49,18,2178.97,0.697,0.182,0.385,0.084,"5sc010107","n77292",0.345,0.713,-0.104,"n","n77","n77292",239,50.539,0,0,"77292",false,false
4209102,"Joinville",2023,43135.16,16,2695.95,0.052,0.115,-0.111,0.042,"5sc010107","n77314",0.568,0.78,0.009,"n","n77","n77314",194,34.082,0,0,"77314",false,false
4209102,"Joinville",2023,468392.38,179,2616.72,-0.038,0.229,-0.043,0.184,"5sc010107","n77322",0.479,0.737,0.102,"n","n77","n77322",363,50.464,0,0,"77322",false,false
4209102,"Joinville",2023,2298173.94,627,3665.35,0.117,0.122,0.094,0.107,"5sc010107","n77331",8.952,0.738,-0.026,"n","n77","n77331",228,39.333,0,0,"77331",true,false
4209102,"Joinville",2023,472871.42,162,2918.96,-0.121,0.042,-0.134,0.024,"5sc010107","n77390",0.426,0.745,0.128,"n","n77","n77390",436,83.874,0,0,"77390",false,false
4209102,"Joinville",2023,738068.49,279,2645.41,-0.125,0.276,0.057,0.202,"5sc010107","n77403",1.152,0.747,-0.075,"n","n77","n77403",308,40.951,0,0,"77403",true,false
4209102,"Joinville",2023,461580.35,225,2051.47,0.599,0.145,0.197,0.086,"5sc010107","n78108",0.351,0.742,0.132,"n","n78","n78108",425,32.748,0,0,"78108",false,false
4209102,"Joinville",2023,10345382.69,5163,2003.75,0.884,0.094,0.679,0.052,"5sc010107","n78205",2.514,0.735,-0.224,"n","n78","n78205",502,34.591,0,0,"78205",true,false
4209102,"Joinville",2023,1241920.01,745,1667.01,0.316,0.076,0.235,0.02,"5sc010107","n78302",0.587,0.742,-0.31,"n","n78","n78302",409,26.416,0,0,"78302",false,false
4209102,"Joinville",2023,291960.18,118,2474.24,0.131,-0.092,0.054,-0.075,"5sc010107","n79112",0.325,0.745,0.256,"n","n79","n79112",286,25.109,0,0,"79112",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","n79121",0,0.736,0.138,"n","n79","n79121",143,25.025,0,0,"79121",false,false
4209102,"Joinville",2023,4592.36,2,2296.18,0.091,-0.217,-0.333,-0.242,"5sc010107","n79902",0.049,0.75,0.247,"n","n79","n79902",172,36.36,0,0,"79902",false,false
4209102,"Joinville",2023,13560035.84,6024,2251,0.173,0.102,0.151,0.075,"5sc010107","n80111",2.187,0.773,-0.125,"n","n80","n80111",247,1.835,0,0,"80111",true,false
4209102,"Joinville",2023,519646.24,195,2664.85,-0.096,-0.003,-0.114,-0.037,"5sc010107","n80129",0.658,0.754,-0.108,"n","n80","n80129",129,4.56,0,0,"80129",false,false
4209102,"Joinville",2023,1372364.34,524,2619.02,-0.022,0.015,0.034,0,"5sc010107","n80200",1.475,0.737,0.083,"n","n80","n80200",287,19.869,0,0,"80200",true,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","n80307",0,0.751,-0.194,"n","n80","n80307",33,11.606,0,0,"80307",false,false
4209102,"Joinville",2023,953663.2,737,1293.98,0.187,0.075,0.127,0.105,"5sc010107","n81117",0.373,0.746,-0.184,"n","n81","n81117",373,9.53,0,0,"81117",false,false
4209102,"Joinville",2023,1454682.21,537,2708.91,0.074,0.02,-0.016,-0.035,"5sc010107","n81125",0.221,0.744,-0.079,"n","n81","n81125",358,8.03,0,0,"81125",false,false
4209102,"Joinville",2023,14974050.15,9823,1524.39,0.168,-0.026,0.052,-0.059,"5sc010107","n81214",3.288,0.735,-0.226,"n","n81","n81214",398,9.256,0,0,"81214",true,false
4209102,"Joinville",2023,124691.67,46,2710.69,-0.042,0.064,-0.164,0.004,"5sc010107","n81222",0.542,0.746,-0.108,"n","n81","n81222",233,12.66,0,0,"81222",false,false
4209102,"Joinville",2023,784939.53,546,1437.62,0.169,-0.031,0.081,-0.047,"5sc010107","n81290",0.989,0.755,-0.056,"n","n81","n81290",368,22.755,0,0,"81290",false,false
4209102,"Joinville",2023,320618.76,182,1761.64,0.113,0.094,0.022,0.068,"5sc010107","n81303",0.967,0.774,-0.209,"n","n81","n81303",275,18.515,0,0,"81303",false,false
4209102,"Joinville",2023,11842832.74,3198,3703.2,0.218,0.23,0.264,0.229,"5sc010107","n82113",0.844,0.75,0.297,"n","n82","n82113",552,56.471,0,0,"82113",false,false
4209102,"Joinville",2023,1018220.62,510,1996.51,-0.009,0.022,0.002,0.042,"5sc010107","n82199",0.525,0.734,0.231,"n","n82","n82199",490,49.132,0,0,"82199",false,false
4209102,"Joinville",2023,7074575.71,2705,2615.37,-0.097,0.319,-0.177,0.25,"5sc010107","n82202",1.76,0.743,-0.129,"n","n82","n82202",314,5.972,0,0,"82202",true,false
4209102,"Joinville",2023,258808.26,108,2396.37,0.353,0.069,0.35,0.054,"5sc010107","n82300",0.421,0.72,0.167,"n","n82","n82300",403,41.114,0,0,"82300",false,false
4209102,"Joinville",2023,2074121.9,833,2489.94,0.06,-0.124,0.095,-0.143,"5sc010107","n82911",1.833,0.732,0.223,"n","n82","n82911",338,22.166,0,0,"82911",true,false
4209102,"Joinville",2023,373274.82,153,2439.71,-0.036,0.352,0.007,0.425,"5sc010107","n82920",2.145,0.729,-0.096,"n","n82","n82920",296,29.548,0,0,"82920",true,false
4209102,"Joinville",2023,1469430.43,677,2170.5,0.144,-0.127,0.088,-0.128,"5sc010107","n82997",0.274,0.745,0.38,"n","n82","n82997",519,53.171,0,0,"82997",false,false
4209102,"Joinville",2023,83438247.47,11568,7212.85,0.099,0.025,0.022,0.008,"5sc010107","o84116",0.619,0.778,0.327,"o","o84","o84116",570,47.019,0,0,"84116",false,false
4209102,"Joinville",2023,115864.83,18,6436.94,0.467,1.389,0.636,0.783,"5sc010107","o84124",0.031,0.757,0.342,"o","o84","o84124",344,19.119,0,0,"84124",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","o84132",0,0.796,-0.072,"o","o84","o84132",179,27.721,0,0,"84132",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","o84213",0,0.765,-0.282,"o","o84","o84213",35,22.078,0,0,"84213",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","o84221",0,0.769,-0.193,"o","o84","o84221",163,30.345,0,0,"84221",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","o84230",0,0.788,-0.291,"o","o84","o84230",230,8.98,0,0,"84230",false,false
4209102,"Joinville",2023,926017.31,122,7590.31,0.145,0,0.034,0,"5sc010107","o84248",0.114,0.884,0.052,"o","o84","o84248",192,5.694,0,0,"84248",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","o84256",0,0.8,-0.138,"o","o84","o84256",43,1.381,0,0,"84256",false,false
4209102,"Joinville",2023,391685.37,40,9792.13,0.083,-0.31,-0.024,-0.309,"5sc010107","o84302",0.199,0.801,0.484,"o","o84","o84302",264,15.83,0,0,"84302",false,false
4209102,"Joinville",2023,3507799.97,1421,2468.54,0.212,0.198,0.146,0.117,"5sc010107","p85112",1.407,0.729,-0.191,"p","p85","p85112",287,14.237,0,0,"85112",true,false
4209102,"Joinville",2023,2633307.21,814,3235.02,0.146,0.132,0.078,0.055,"5sc010107","p85121",1.027,0.702,-0.073,"p","p85","p85121",304,19.141,0,0,"85121",true,false
4209102,"Joinville",2023,4837882.39,1204,4018.18,0.156,0.083,0.07,0.072,"5sc010107","p85139",0.475,0.737,0.088,"p","p85","p85139",385,13.623,0,0,"85139",false,false
4209102,"Joinville",2023,1432069.97,358,4000.2,0.096,-0.095,0.119,-0.106,"5sc010107","p85201",0.237,0.728,-0.084,"p","p85","p85201",317,16.394,0,0,"85201",false,false
